idx,polygon_idx,name,shear_weightabs,area,cx,cy,x0,y0,x1,y1,x2,y2,tau_x,tau_y
139,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.051875000000000004,0.6785,-0.0403125,0.6772499999999999,-0.0515625,0.6809999999999999,-0.06375,0.6772499999999999,-92686.21298047248,148909.2188048425
140,0,flange:flange,0.4166666666666667,4.394531249999906e-05,-0.017187499999999998,0.67475,-0.005624999999999998,0.6735,-0.016874999999999998,0.6772499999999999,-0.029062499999999998,0.6735,-20943.795110645395,181360.78532714088
141,0,flange:flange,0.4166666666666667,4.394531250000037e-05,-0.0284375,0.6785,-0.016874999999999998,0.6772499999999999,-0.028124999999999997,0.6809999999999999,-0.0403125,0.6772499999999999,-45199.947205412514,167068.10346949846
142,0,flange:flange,0.4166666666666667,4.394531249999906e-05,-0.040624999999999994,0.67475,-0.029062499999999998,0.6735,-0.0403125,0.6772499999999999,-0.0525,0.6735,-76340.07477054684,166772.8969397458
143,0,flange:flange,0.4166666666666667,4.394531249999907e-05,-0.028749999999999998,0.6759999999999998,-0.016874999999999998,0.6772499999999999,-0.0403125,0.6772499999999999,-0.029062499999999998,0.6735,-45199.947205412514,260193.27963514876
144,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.019062500000000007,0.6834999999999999,0.018750000000000003,0.6809999999999999,0.030937500000000003,0.68475,0.007500000000000003,0.68475,67931.17896374315,245090.6773404032
145,0,flange:flange,0.4166666666666667,4.394531249999906e-05,0.03125,0.68725,0.030937500000000003,0.68475,0.043125000000000004,0.6884999999999999,0.019687500000000004,0.6884999999999999,90417.25245527303,220497.34893690175
146,0,flange:flange,0.4166666666666667,4.394531249999906e-05,0.007812500000000003,0.68725,0.007500000000000003,0.68475,0.019687500000000004,0.6884999999999999,-0.0037499999999999964,0.6884999999999999,41765.40932421728,238077.87979076928
147,0,flange:flange,0.4166666666666667,4.394531249999906e-05,0.019375000000000003,0.6859999999999999,0.030937500000000003,0.68475,0.019687500000000004,0.6884999999999999,0.007500000000000003,0.68475,67931.17896374315,153039.12846230593
148,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.0434375,0.691,0.043125000000000004,0.6884999999999999,0.0553125,0.6922499999999999,0.031875,0.6922499999999999,108336.3343854885,193216.84010110176
149,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.055625,0.69475,0.0553125,0.6922499999999999,0.0675,0.696,0.044062500000000004,0.696,121761.01208484266,165577.6155704943
150,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.0321875,0.69475,0.031875,0.6922499999999999,0.044062500000000004,0.696,0.020625000000000004,0.696,86131.35782152414,197469.7563053171
151,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.043750000000000004,0.6934999999999999,0.0553125,0.6922499999999999,0.044062500000000004,0.696,0.031875,0.6922499999999999,108336.3343854885,125303.5824724411
152,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.003437499999999996,0.691,-0.0037499999999999964,0.6884999999999999,0.008437500000000004,0.6922499999999999,-0.014999999999999996,0.6922499999999999,17469.465168107614,226537.698251276
153,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.008750000000000004,0.69475,0.008437500000000004,0.6922499999999999,0.020625000000000004,0.696,-0.0028124999999999956,0.696,42008.026159723915,213585.6108404572
154,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.014687499999999997,0.69475,-0.014999999999999996,0.6922499999999999,-0.0028124999999999956,0.696,-0.026249999999999996,0.696,-4483.833301925722,211318.14789322516
155,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.003124999999999996,0.6934999999999999,0.008437500000000004,0.6922499999999999,-0.0028124999999999956,0.696,-0.014999999999999996,0.6922499999999999,17469.465168107614,139969.9278656145
156,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.0315625,0.68975,0.043125000000000004,0.6884999999999999,0.031875,0.6922499999999999,0.019687500000000004,0.6884999999999999,90417.25245527303,139459.59431044757
157,0,flange:flange,0.4166666666666667,4.394531250000036e-05,0.0203125,0.6934999999999999,0.031875,0.6922499999999999,0.020625000000000004,0.696,0.008437500000000004,0.6922499999999999,65765.762083012,136372.96908978373
158,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.008125000000000004,0.68975,0.019687500000000004,0.6884999999999999,0.008437500000000004,0.6922499999999999,-0.0037499999999999964,0.6884999999999999,41765.40932421728,147575.8797439312
159,0,flange:flange,0.4166666666666667,4.394531250000036e-05,0.02,0.6909999999999998,0.031875,0.6922499999999999,0.008437500000000004,0.6922499999999999,0.019687500000000004,0.6884999999999999,65765.762083012,219576.93802030137
160,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.0746875,0.6834999999999999,-0.075,0.6809999999999999,-0.0628125,0.68475,-0.08625,0.68475,-108385.85165968165,148334.1939538531
161,0,flange:flange,0.4166666666666667,4.394531249999908e-05,-0.0625,0.68725,-0.0628125,0.68475,-0.050624999999999996,0.6884999999999999,-0.0740625,0.6884999999999999,-90417.8974491094,169446.3167808205
162,0,flange:flange,0.4166666666666667,4.394531249999906e-05,-0.0859375,0.68725,-0.08625,0.68475,-0.0740625,0.6884999999999999,-0.0975,0.6884999999999999,-109221.13721813387,118257.13221406564
163,0,flange:flange,0.4166666666666667,4.394531249999906e-05,-0.074375,0.6859999999999999,-0.0628125,0.68475,-0.0740625,0.6884999999999999,-0.08625,0.68475,-108385.85165968165,115542.4541491146
164,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.0503125,0.691,-0.050624999999999996,0.6884999999999999,-0.0384375,0.6922499999999999,-0.061875,0.6922499999999999,-69563.5967134762,183637.6417985931
165,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.038125,0.69475,-0.0384375,0.6922499999999999,-0.026249999999999996,0.696,-0.049687499999999996,0.696,-46998.57654775183,191400.48105503744
166,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.0615625,0.69475,-0.061875,0.6922499999999999,-0.049687499999999996,0.696,-0.073125,0.696,-79766.94490472632,156866.30217940858
167,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.049999999999999996,0.6934999999999999,-0.0384375,0.6922499999999999,-0.049687499999999996,0.696,-0.061875,0.6922499999999999,-69563.5967134762,123705.42055787519
168,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.0971875,0.691,-0.0975,0.6884999999999999,-0.0853125,0.6922499999999999,-0.10875,0.6922499999999999,-107003.55201185371,94288.05679830413
169,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.085,0.69475,-0.0853125,0.6922499999999999,-0.073125,0.696,-0.0965625,0.696,-98636.67922696564,114794.29689019918
170,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.1084375,0.69475,-0.10875,0.6922499999999999,-0.0965625,0.696,-0.12,0.696,-102913.69774559513,76401.65217019618
171,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.096875,0.6934999999999999,-0.0853125,0.6922499999999999,-0.0965625,0.696,-0.10875,0.6922499999999999,-107003.55201185371,89693.67853554587
172,0,flange:flange,0.4166666666666667,4.394531250000038e-05,-0.0621875,0.68975,-0.050624999999999996,0.6884999999999999,-0.061875,0.6922499999999999,-0.0740625,0.6884999999999999,-90417.8974491094,121074.73959170282
173,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.0734375,0.6934999999999999,-0.061875,0.6922499999999999,-0.073125,0.696,-0.0853125,0.6922499999999999,-96310.72759856626,107234.95409791048
174,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.08562499999999999,0.68975,-0.0740625,0.6884999999999999,-0.0853125,0.6922499999999999,-0.0975,0.6884999999999999,-109221.13721813387,101495.20871872704
175,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.07375,0.6909999999999998,-0.061875,0.6922499999999999,-0.0853125,0.6922499999999999,-0.0740625,0.6884999999999999,-96310.72759856626,140226.43757741898
176,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.007187500000000003,0.6822499999999999,0.018750000000000003,0.6809999999999999,0.007500000000000003,0.68475,-0.004687499999999997,0.6809999999999999,41275.56340601761,165123.83066724366
177,0,flange:flange,0.4166666666666667,4.394531249999906e-05,-0.004062499999999997,0.6859999999999999,0.007500000000000003,0.68475,-0.0037499999999999964,0.6884999999999999,-0.015937499999999997,0.68475,14706.213573801022,156900.29253953137
178,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.016249999999999997,0.6822499999999999,-0.004687499999999997,0.6809999999999999,-0.015937499999999997,0.68475,-0.028124999999999997,0.6809999999999999,-14583.048170663727,163606.43238853663
179,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.004374999999999997,0.6835,0.007500000000000003,0.68475,-0.015937499999999997,0.68475,-0.004687499999999997,0.6809999999999999,14706.213573801022,251474.21762193245
180,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.015312499999999998,0.68975,-0.0037499999999999964,0.6884999999999999,-0.014999999999999996,0.6922499999999999,-0.027187499999999996,0.6884999999999999,-9112.177742153097,146792.76952049386
181,0,flange:flange,0.4166666666666667,4.394531250000037e-05,-0.0265625,0.6934999999999999,-0.014999999999999996,0.6922499999999999,-0.026249999999999996,0.696,-0.0384375,0.6922499999999999,-29778.32648386558,135434.66834740713
182,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.03875,0.68975,-0.027187499999999996,0.6884999999999999,-0.0384375,0.6922499999999999,-0.050624999999999996,0.6884999999999999,-55317.88478445883,137339.0780292762
183,0,flange:flange,0.4166666666666667,4.394531250000037e-05,-0.026875,0.6909999999999998,-0.014999999999999996,0.6922499999999999,-0.0384375,0.6922499999999999,-0.027187499999999996,0.6884999999999999,-29778.32648386558,213957.75293105593
184,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.039687499999999994,0.6822499999999999,-0.028124999999999997,0.6809999999999999,-0.03937499999999999,0.68475,-0.0515625,0.6809999999999999,-65087.93323109392,151716.83641998097
185,0,flange:flange,0.4166666666666667,4.394531249999906e-05,-0.0509375,0.6859999999999999,-0.03937499999999999,0.68475,-0.050624999999999996,0.6884999999999999,-0.0628125,0.68475,-80164.17873521647,136121.73096066964
186,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.063125,0.6822499999999999,-0.0515625,0.6809999999999999,-0.0628125,0.68475,-0.075,0.6809999999999999,-103220.31911266192,131546.2131760518
187,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,-0.05125,0.6835,-0.03937499999999999,0.68475,-0.0628125,0.68475,-0.0515625,0.6809999999999999,-80164.17873521647,200714.63430836797
188,0,flange:flange,0.4166666666666667,4.394531249999906e-05,-0.015624999999999995,0.68725,-0.0037499999999999964,0.6884999999999999,-0.027187499999999996,0.6884999999999999,-0.015937499999999997,0.68475,-9112.177742153097,234310.06431637955
189,0,flange:flange,0.4166666666666667,4.394531249999906e-05,-0.03906249999999999,0.68725,-0.027187499999999996,0.6884999999999999,-0.050624999999999996,0.6884999999999999,-0.03937499999999999,0.68475,-55317.88478445883,210660.6128129363
190,0,flange:flange,0.4166666666666667,4.394531250000036e-05,-0.027812499999999993,0.6835,-0.015937499999999997,0.68475,-0.03937499999999999,0.68475,-0.028124999999999997,0.6809999999999999,-36923.057644700944,236211.46317916614
191,0,flange:flange,0.4166666666666667,4.3945312499999056e-05,-0.027499999999999997,0.6859999999999999,-0.027187499999999996,0.6884999999999999,-0.03937499999999999,0.68475,-0.015937499999999997,0.68475,-36923.057644700944,150877.42460872978
192,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.14593749999999997,0.66725,0.1575,0.6659999999999999,0.14625,0.66975,0.1340625,0.6659999999999999,159612.05282843206,58131.08351243039
193,0,flange:flange,0.4166666666666667,4.394531250000034e-05,0.1346875,0.6709999999999999,0.14625,0.66975,0.135,0.6735,0.1228125,0.66975,167192.83205042905,65031.37470033641
194,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.12250000000000001,0.66725,0.1340625,0.6659999999999999,0.1228125,0.66975,0.110625,0.6659999999999999,180524.25597156244,73487.82280433303
195,0,flange:flange,0.4166666666666667,4.394531250000034e-05,0.134375,0.6684999999999999,0.14625,0.66975,0.1228125,0.66975,0.1340625,0.6659999999999999,167192.83205042905,33493.551040925086
196,0,flange:flange,0.4166666666666667,4.394531249999906e-05,0.12343750000000002,0.67475,0.135,0.6735,0.12375,0.6772499999999999,0.11156250000000001,0.6735,172657.19169012582,73105.88430093601
197,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.1121875,0.6785,0.12375,0.6772499999999999,0.1125,0.6809999999999999,0.1003125,0.6772499999999999,174606.26706647378,81817.44130615766
198,0,flange:flange,0.4166666666666667,4.394531249999906e-05,0.10000000000000002,0.67475,0.11156250000000001,0.6735,0.1003125,0.6772499999999999,0.08812500000000001,0.6735,184003.04597724695,94961.72606012474
199,0,flange:flange,0.4166666666666667,4.394531249999906e-05,0.111875,0.6759999999999998,0.12375,0.6772499999999999,0.1003125,0.6772499999999999,0.11156250000000001,0.6735,174606.26706647378,66771.38932779431
200,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.09906250000000001,0.66725,0.110625,0.6659999999999999,0.099375,0.66975,0.0871875,0.6659999999999999,198092.54209546838,98686.82348238304
201,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.0878125,0.6709999999999999,0.099375,0.66975,0.08812500000000001,0.6735,0.0759375,0.66975,192215.82028526504,111711.51181487988
202,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.07562500000000001,0.66725,0.0871875,0.6659999999999999,0.0759375,0.66975,0.06375,0.6659999999999999,197092.49962840075,132416.20739495382
203,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.08750000000000001,0.6684999999999999,0.099375,0.66975,0.0759375,0.66975,0.0871875,0.6659999999999999,192215.82028526504,117786.1693655327
204,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.123125,0.67225,0.135,0.6735,0.11156250000000001,0.6735,0.1228125,0.66975,172657.19169012582,47272.20587131878
205,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.0996875,0.67225,0.11156250000000001,0.6735,0.08812500000000001,0.6735,0.099375,0.66975,184003.04597724695,87073.18889082721
206,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.11093750000000001,0.6684999999999999,0.1228125,0.66975,0.099375,0.66975,0.110625,0.6659999999999999,184925.19320254837,59184.7768036152
207,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.11125,0.6709999999999999,0.11156250000000001,0.6735,0.099375,0.66975,0.1228125,0.66975,184925.19320254837,84076.21040859571
208,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.1009375,0.6822499999999999,0.1125,0.6809999999999999,0.10125,0.68475,0.0890625,0.6809999999999999,172170.09810361857,90447.7300926981
209,0,flange:flange,0.4166666666666667,4.394531249999906e-05,0.08968749999999999,0.6859999999999999,0.10125,0.68475,0.09,0.6884999999999999,0.0778125,0.68475,165145.7365932378,98258.51035259664
210,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.0775,0.6822499999999999,0.0890625,0.6809999999999999,0.0778125,0.68475,0.065625,0.6809999999999999,165296.0501330532,113727.84562087929
211,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.089375,0.6835,0.10125,0.68475,0.0778125,0.68475,0.0890625,0.6809999999999999,165145.7365932378,113276.90500142674
212,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.07843750000000001,0.68975,0.09,0.6884999999999999,0.07875,0.6922499999999999,0.0665625,0.6884999999999999,153896.46387336933,104620.29462414484
213,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.0671875,0.6934999999999999,0.07875,0.6922499999999999,0.0675,0.696,0.0553125,0.6922499999999999,139143.60240937988,109084.19701575613
214,0,flange:flange,0.4166666666666667,4.394531250000035e-05,0.055,0.68975,0.0665625,0.6884999999999999,0.0553125,0.6922499999999999,0.043125000000000004,0.6884999999999999,129627.78235199551,124019.63420995823
215,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.066875,0.6909999999999998,0.07875,0.6922499999999999,0.0553125,0.6922499999999999,0.0665625,0.6884999999999999,139143.60240937988,152567.09438209733
216,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.054062500000000006,0.6822499999999999,0.065625,0.6809999999999999,0.05437500000000001,0.68475,0.0421875,0.6809999999999999,139217.2004921222,137334.1823333688
217,0,flange:flange,0.4166666666666667,4.394531249999907e-05,0.0428125,0.6859999999999999,0.05437500000000001,0.68475,0.043125000000000004,0.6884999999999999,0.030937500000000003,0.68475,115222.46021570638,139880.42371548092
218,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.030625000000000003,0.6822499999999999,0.0421875,0.6809999999999999,0.030937500000000003,0.68475,0.018750000000000003,0.6809999999999999,95394.76822207528,155834.0122508382
219,0,flange:flange,0.4166666666666667,4.394531250000037e-05,0.0425,0.6835,0.05437500000000001,0.68475,0.030937500000000003,0.68475,0.0421875,0.6809999999999999,115222.46021570638,215317.08823171756
220,0,flange:flange,0.4166666666666667,4.394531249999906e-05,0.078125,0.68725,0.09,0.6884999999999999,0.0665625,0.6884999999999999,0.0778125,0.68475,153896.46387336933,134818.64669216177
221,0,flange:flange,0.4166666666666667,4.394531249999905e-05,0.0546875,0.68725,0.0665625,0.6884999999999999,0.043125000000000004,0.6884999999999999,0.05437500000000001,0.68475,129627.78235199551,183096.39012436074
222,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.0659375,0.6835,0.0778125,0.68475,0.05437500000000001,0.68475,0.065625,0.6809999999999999,149001.18843140703,166686.1461512248
223,0,flange:flange,0.4166666666666667,4.394531249999906e-05,0.06625,0.6859999999999999,0.0665625,0.6884999999999999,0.05437500000000001,0.68475,0.0778125,0.68475,149001.18843140703,120132.82036627333
224,0,flange:flange,0.4166666666666667,4.3945312500000364e-05,0.0521875,0.66725,0.06375,0.6659999999999999,0.052500000000000005,0.66975,0.0403125,0.6659999999999999,165137.82026611114,167076.52466745116
