element_tag,polygon_idx,polygon_name,container_idx,material_tag,weightabs,shear_weightabs,poisson,i,j,k,x,y,z,area,x0,x1,y0,y1,sigma_xx_3d,sigma_yy_3d,sigma_zz_3d,tau_xy_3d,tau_yz_3d,tau_zx_3d
6944,0,flange:flange,,89,1.0,0.4166666666666667,0.2,3,30,22,-0.195,0.711,3.0,0.0009000000000000007,-0.21,-0.18,0.696,0.726,-4504.276393192355,-831.5487460666336,3551809.862435212,-3737.2249008715153,39602.18108770748,-103588.91558405012
6945,0,flange:flange,,89,1.0,0.4166666666666667,0.2,4,30,22,-0.16499999999999998,0.711,3.0,0.0009000000000000007,-0.18,-0.15,0.696,0.726,-4999.406097295228,-2902.959402936045,3494618.0041852347,-5199.161334435145,46054.78885065764,-121941.71655829996
6946,0,flange:flange,,89,1.0,0.4166666666666667,0.2,5,30,22,-0.135,0.711,3.0,0.0009000000000000007,-0.15,-0.12,0.696,0.726,-2590.9572183608543,-2955.7658971865894,3438983.704237731,-8304.75793729226,53787.17139107486,-137435.2388089647
6947,0,flange:flange,,89,1.0,0.4166666666666667,0.2,6,30,22,-0.105,0.711,3.0,0.0009000000000000007,-0.12,-0.09,0.696,0.726,-373.09476902894676,13654.41051452537,3386935.122885274,-2747.6512285570307,66501.3692138965,-147096.5171370407
6948,0,flange:flange,,89,1.0,0.4166666666666667,0.2,7,30,22,-0.075,0.711,3.0,0.0009000000000000007,-0.09,-0.06,0.696,0.726,-8016.55346881377,63270.60298300255,3339421.917680634,15268.11108916998,85542.87681703767,-145593.00254657865
6949,0,flange:flange,,89,1.0,0.4166666666666667,0.2,8,30,22,-0.045,0.711,3.0,0.0009000000000000007,-0.06,-0.03,0.696,0.726,-25977.838348421268,127782.0450308196,3292233.91080877,26985.48555314541,108602.06059198827,-126656.39134117714
6950,0,flange:flange,,89,1.0,0.4166666666666667,0.2,9,30,22,-0.015,0.711,3.0,0.0009000000000000007,-0.03,0.0,0.696,0.726,-29042.20921874442,167027.57090771792,3241847.0155901047,26470.10258058707,129571.85732491314,-87877.76287645102
6951,0,flange:flange,,89,1.0,0.4166666666666667,0.2,10,30,22,0.015,0.711,3.0,0.0009000000000000007,0.0,0.03,0.696,0.726,-21927.10969843995,159138.4229252385,3182525.257866192,17787.546744147938,139507.71873286617,-32897.79903272788
6952,0,flange:flange,,89,1.0,0.4166666666666667,0.2,11,30,22,0.045,0.711,3.0,0.0009000000000000007,0.03,0.06,0.696,0.726,-9463.168955629226,110042.61324528826,3114315.984933757,1371.1841267347336,132324.65337673825,24831.836580845218
6953,0,flange:flange,,89,1.0,0.4166666666666667,0.2,12,30,22,0.074,0.711,3.0,0.0008400000000000007,0.06,0.088,0.696,0.726,8900.686586720753,48369.4600322824,3045323.1297279065,-6270.238859107098,110703.59477267912,69036.21655100337
6954,0,flange:flange,,89,1.0,0.4166666666666667,0.2,13,30,22,0.10200000000000001,0.711,3.0,0.0008400000000000011,0.088,0.116,0.696,0.726,13965.03901282954,7610.1580539844,2978846.879236251,-1263.3500352998576,84480.55331888299,90132.98018244407
6955,0,flange:flange,,89,1.0,0.4166666666666667,0.2,14,30,22,0.13,0.711,3.0,0.0008400000000000011,0.116,0.14400000000000002,0.696,0.726,7245.977663418627,-3788.5872740586055,2915274.1762066465,1405.0762458145618,62543.37151518713,93719.58287090063
6956,0,flange:flange,,89,1.0,0.4166666666666667,0.2,15,30,22,0.15800000000000003,0.711,3.0,0.0008400000000000007,0.14400000000000002,0.17200000000000001,0.696,0.726,3749.067568158149,-2161.24981246877,2854750.9320093193,-438.15933153033257,48693.657955912255,85857.93281314275
6957,0,flange:flange,,89,1.0,0.4166666666666667,0.2,16,30,22,0.186,0.711,3.0,0.0008400000000000007,0.17200000000000001,0.2,0.696,0.726,2735.957384531852,-562.5835132845677,2794821.791641166,-1501.7974703013897,41700.527594834566,74525.69384356341
6958,0,flange:flange,,89,1.0,0.4166666666666667,0.2,17,30,22,0.2138888888888889,0.711,3.0,0.0008333333333333345,0.2,0.2277777777777778,0.696,0.726,2742.7347051249817,333.6777449048823,2735477.23506598,-1980.1832774281502,38114.76233591636,61981.96365368863
6959,0,flange:flange,,89,1.0,0.4166666666666667,0.2,18,30,22,0.24166666666666667,0.711,3.0,0.0008333333333333327,0.2277777777777778,0.25555555555555554,0.696,0.726,2905.4196224051993,584.9212741046213,2676628.6267726123,-2149.524424870809,36266.88177061578,49091.48041983446
6960,0,flange:flange,,89,1.0,0.4166666666666667,0.2,19,30,22,0.26944444444444443,0.711,3.0,0.0008333333333333345,0.25555555555555554,0.2833333333333333,0.696,0.726,2931.589261479792,616.917954397737,2618089.151331956,-2239.5024602115154,35447.02346984297,36218.53167232126
6961,0,flange:flange,,89,1.0,0.4166666666666667,0.2,20,30,22,0.2972222222222222,0.711,3.0,0.0008333333333333345,0.2833333333333333,0.3111111111111111,0.696,0.726,2761.0044688131893,608.8766477651661,2559877.682815451,-2313.8777999579906,35589.74872139593,23650.984251822036
6962,0,flange:flange,,89,1.0,0.4166666666666667,0.2,21,30,22,0.325,0.711,3.0,0.0008333333333333345,0.3111111111111111,0.3388888888888889,0.696,0.726,2411.3720611939207,636.8903723319527,2501980.54639683,-2368.918912112713,37216.31399359554,11739.481819694241
6963,0,flange:flange,,89,1.0,0.4166666666666667,0.2,22,30,22,0.3527777777777778,0.711,3.0,0.0008333333333333345,0.3388888888888889,0.3666666666666667,0.696,0.726,1920.3938450417481,741.8825305750361,2444338.8825504235,-2366.12643395861,41756.147685709104,1114.349245193104
6964,0,flange:flange,,89,1.0,0.4166666666666667,0.2,23,30,22,0.38055555555555554,0.711,3.0,0.0008333333333333327,0.3666666666666667,0.39444444444444443,0.696,0.726,1344.9957386549795,1003.6688348548487,2386822.9384772563,-2231.6155359645686,52422.604397051036,-6928.665616003176
6965,0,flange:flange,,89,1.0,0.4166666666666667,0.2,24,30,22,0.4083333333333333,0.711,3.0,0.0008333333333333345,0.39444444444444443,0.4222222222222222,0.696,0.726,757.0607634593616,1627.0510722904583,2329154.5383668276,-1842.2101071476936,76244.82509166002,-9566.14416345954
6966,0,flange:flange,,89,1.0,0.4166666666666667,0.2,25,30,22,0.4361111111111111,0.711,3.0,0.0008333333333333345,0.4222222222222222,0.45,0.696,0.726,267.21703898586566,2709.694060873764,2270802.6210346236,-880.9017951289813,125432.97907300293,-4040.177022541563
6967,0,flange:flange,,89,1.0,0.4166666666666667,0.2,0,31,22,-0.28500000000000003,0.741,3.0,0.0009,-0.3,-0.27,0.726,0.756,-499.39534037245903,-158.7647635632893,3997439.773003898,-850.4025792578857,6108.708087851604,-51920.41247329365
6968,0,flange:flange,,89,1.0,0.4166666666666667,0.2,1,31,22,-0.255,0.741,3.0,0.0009000000000000016,-0.27,-0.24,0.726,0.756,-2612.8575127735967,340.8754125322448,3937327.217256708,-2043.5192782680194,32407.95137234032,-119669.04098973921
6969,0,flange:flange,,89,1.0,0.4166666666666667,0.2,2,31,22,-0.22499999999999998,0.741,3.0,0.0009000000000000007,-0.24,-0.21,0.726,0.756,-6054.155467777513,483.1875194320455,3879277.5794399115,-2748.6989529927573,40844.074560565256,-158660.99530832222
6970,0,flange:flange,,89,1.0,0.4166666666666667,0.2,3,31,22,-0.195,0.741,3.0,0.0009000000000000007,-0.21,-0.18,0.726,0.756,-10604.76748306083,210.6279771424597,3822216.8740894725,-3614.1569730142755,44697.48165177803,-184976.2575986733
6971,0,flange:flange,,89,1.0,0.4166666666666667,0.2,4,31,22,-0.16499999999999998,0.741,3.0,0.0009000000000000007,-0.18,-0.15,0.726,0.756,-17035.52815245441,-549.4409550414421,3765541.912321324,-5581.441312183937,46961.791368636,-204341.93349391222
6972,0,flange:flange,,89,1.0,0.4166666666666667,0.2,5,31,22,-0.135,0.741,3.0,0.0009000000000000007,-0.15,-0.12,0.726,0.756,-26906.41039136995,259.1735732164234,3709060.7212059116,-8264.679724276066,49498.86212270707,-217790.8354576677
6973,0,flange:flange,,89,1.0,0.4166666666666667,0.2,6,31,22,-0.105,0.741,3.0,0.0009000000000000007,-0.12,-0.09,0.726,0.756,-37539.58600193041,-737.895533216768,3652336.3164290125,-9037.95803770423,53509.43917603543,-223410.02261079848
6974,0,flange:flange,,89,1.0,0.4166666666666667,0.2,7,31,22,-0.075,0.741,3.0,0.0009000000000000007,-0.09,-0.06,0.726,0.756,-31547.266534819268,41980.71132751403,3607565.317694007,16054.820433855057,59252.608840862915,-217786.299851574
6975,0,flange:flange,,89,1.0,0.4166666666666667,0.2,8,31,22,-0.045,0.741,3.0,0.0009000000000000007,-0.06,-0.03,0.726,0.756,-4336.118883244111,131878.1889202427,3575885.8727910784,22129.489049265783,65871.13020355503,-198136.6273247699
6976,0,flange:flange,,89,1.0,0.4166666666666667,0.2,9,31,22,-0.015,0.741,3.0,0.0009000000000000007,-0.03,0.0,0.726,0.756,19929.168774330523,171730.08455899253,3532528.798660934,6591.684483786425,71550.84347767135,-164175.57195201516
6977,0,flange:flange,,89,1.0,0.4166666666666667,0.2,10,31,22,0.015,0.741,3.0,0.0009000000000000007,0.0,0.03,0.726,0.756,36242.58625774551,170023.86185041547,3477793.560910705,10602.875540753206,73779.34159691136,-120178.08037822446
6978,0,flange:flange,,89,1.0,0.4166666666666667,0.2,11,31,22,0.045,0.741,3.0,0.0009000000000000007,0.03,0.06,0.726,0.756,38898.36405253876,128676.8560517726,3410755.510072195,-10954.010451734066,71050.81356314322,-74768.8613201057
6979,0,flange:flange,,89,1.0,0.4166666666666667,0.2,12,31,22,0.074,0.741,3.0,0.0008400000000000007,0.06,0.088,0.726,0.756,25276.60890530597,39684.803936417564,3331483.1984491814,-14683.566037863493,64476.14296235144,-38656.44198601445
6980,0,flange:flange,,89,1.0,0.4166666666666667,0.2,13,31,22,0.10200000000000001,0.741,3.0,0.0008400000000000011,0.088,0.116,0.726,0.756,19059.430172480876,-1979.1962996992515,3264122.5635198997,5118.379852424066,56358.47981363535,-16636.003452291094
6981,0,flange:flange,,89,1.0,0.4166666666666667,0.2,14,31,22,0.13,0.741,3.0,0.0008400000000000011,0.116,0.14400000000000002,0.726,0.756,22699.42049601639,-139.59373440372292,3206824.4719846137,2896.043038616578,48997.56522440662,-8195.887011227509
6982,0,flange:flange,,89,1.0,0.4166666666666667,0.2,15,31,22,0.15800000000000003,0.741,3.0,0.0008400000000000007,0.14400000000000002,0.17200000000000001,0.726,0.756,24239.995721288957,-506.0678069208516,3148446.8417536053,331.74768308798474,43766.92559495568,-10079.150132102272
6983,0,flange:flange,,89,1.0,0.4166666666666667,0.2,16,31,22,0.186,0.741,3.0,0.0008400000000000007,0.17200000000000001,0.2,0.726,0.756,23382.522972217994,277.8185324786464,3089896.64282269,-1080.489018658797,40538.654559006296,-18195.924620392423
6984,0,flange:flange,,89,1.0,0.4166666666666667,0.2,17,31,22,0.2138888888888889,0.741,3.0,0.0008333333333333345,0.2,0.2277777777777778,0.726,0.756,21329.59338617837,503.9615035804454,3031483.2322892053,-1599.1276452938716,38665.72725842397,-29222.50584912797
6985,0,flange:flange,,89,1.0,0.4166666666666667,0.2,18,31,22,0.24166666666666667,0.741,3.0,0.0008333333333333327,0.2277777777777778,0.25555555555555554,0.726,0.756,18845.412372119026,586.9545631774236,2973530.022545275,-1782.8304748237133,37499.37530352424,-41391.84267794093
6986,0,flange:flange,,89,1.0,0.4166666666666667,0.2,19,31,22,0.26944444444444443,0.741,3.0,0.0008333333333333345,0.25555555555555554,0.2833333333333333,0.726,0.756,16191.889164661057,585.1388359712437,2915900.1692504766,-1884.4701705376308,36759.33215151231,-53799.402985336885
6987,0,flange:flange,,89,1.0,0.4166666666666667,0.2,20,31,22,0.2972222222222222,0.741,3.0,0.0008333333333333345,0.2833333333333333,0.3111111111111111,0.726,0.756,13430.643562560901,577.2010608122218,2858618.215254264,-1978.7988721330962,36420.05133267492,-65758.78116214028
6988,0,flange:flange,,89,1.0,0.4166666666666667,0.2,21,31,22,0.325,0.741,3.0,0.0008333333333333345,0.3111111111111111,0.3388888888888889,0.726,0.756,10576.926135340123,583.1595119027188,2801655.2197879306,-2062.0350869496665,36697.547070396446,-76424.76254692923
6989,0,flange:flange,,89,1.0,0.4166666666666667,0.2,22,31,22,0.3527777777777778,0.741,3.0,0.0008333333333333345,0.3388888888888889,0.3666666666666667,0.726,0.756,7671.552334262407,619.442578314105,2744937.242621937,-2100.2011022965116,38183.23912979414,-84275.37550340097
6990,0,flange:flange,,89,1.0,0.4166666666666667,0.2,23,31,22,0.38055555555555554,0.741,3.0,0.0008333333333333327,0.3666666666666667,0.39444444444444443,0.726,0.756,4823.454345253762,721.7862317836843,2688311.213568201,-2024.3606226146221,42210.14309491962,-86177.37846273929
6991,0,flange:flange,,89,1.0,0.4166666666666667,0.2,24,31,22,0.4083333333333333,0.741,3.0,0.0008333333333333345,0.39444444444444443,0.4222222222222222,0.726,0.756,2284.185440118308,986.1869706959696,2631466.119236102,-1665.432276328405,51526.96522126596,-75491.23558626822
6992,0,flange:flange,,89,1.0,0.4166666666666667,0.2,25,31,22,0.4361111111111111,0.741,3.0,0.0008333333333333345,0.4222222222222222,0.45,0.726,0.756,615.3737848190358,1532.3278845786117,2573504.0313990912,-720.6603189309438,79121.41125172377,-36617.63864502311
