element_tag,polygon_idx,polygon_name,container_idx,material_tag,weightabs,shear_weightabs,poisson,i,j,k,x,y,z,area,x0,x1,y0,y1,sigma_xx_3d,sigma_yy_3d,sigma_zz_3d,tau_xy_3d,tau_yz_3d,tau_zx_3d,sigma_zz_csf,tau_x_csf,tau_y_csf,potential_triangle_hits,sigma_zz_error,tau_x_error,tau_y_error
6965,0,flange:flange,,89,1.0,0.4166666666666667,0.2,24,30,22,0.4083333333333333,0.711,3.0,0.0008333333333333345,0.39444444444444443,0.4222222222222222,0.696,0.726,757.0607634593616,1627.0510722904583,2329154.5383668276,-1842.2101071476936,76244.82509166002,-9566.14416345954,2499609.0019838493,19876.865430865437,33303.72392339632,2,170454.46361702168,29443.009594324976,-42941.1011682637
6966,0,flange:flange,,89,1.0,0.4166666666666667,0.2,25,30,22,0.4361111111111111,0.711,3.0,0.0008333333333333345,0.4222222222222222,0.45,0.696,0.726,267.21703898586566,2709.694060873764,2270802.6210346236,-880.9017951289813,125432.97907300293,-4040.177022541563,2456330.7775881677,8553.181705642492,33302.345238470785,2,185528.1565535441,12593.358728184056,-92130.63383453214
6967,0,flange:flange,,89,1.0,0.4166666666666667,0.2,0,31,22,-0.28500000000000003,0.741,3.0,0.0009,-0.3,-0.27,0.726,0.756,-499.39534037245903,-158.7647635632893,3997439.773003898,-850.4025792578857,6108.708087851604,-51920.41247329365,3841688.0193099715,-10593.159878892418,48990.79307629209,6,-155751.7536939266,41327.25259440123,42882.08498844048
6968,0,flange:flange,,89,1.0,0.4166666666666667,0.2,1,31,22,-0.255,0.741,3.0,0.0009000000000000016,-0.27,-0.24,0.726,0.756,-2612.8575127735967,340.8754125322448,3937327.217256708,-2043.5192782680194,32407.95137234032,-119669.04098973921,3794947.536962636,-31836.116287034998,43766.17520261949,6,-142379.68029407226,87832.92470270421,11358.223830279167
6969,0,flange:flange,,89,1.0,0.4166666666666667,0.2,2,31,22,-0.22499999999999998,0.741,3.0,0.0009000000000000007,-0.24,-0.21,0.726,0.756,-6054.155467777513,483.1875194320455,3879277.5794399115,-2748.6989529927573,40844.074560565256,-158660.99530832222,3748207.0546152997,-46984.51207391142,46687.94190617589,2,-131070.52482461184,111676.4832344108,5843.8673456106335
6970,0,flange:flange,,89,1.0,0.4166666666666667,0.2,3,31,22,-0.195,0.741,3.0,0.0009000000000000007,-0.21,-0.18,0.726,0.756,-10604.76748306083,210.6279771424597,3822216.8740894725,-3614.1569730142755,44697.48165177803,-184976.2575986733,3701466.572267964,-58848.8359868899,46790.303803123534,2,-120750.30182150844,126127.42161178341,2092.8221513455064
6971,0,flange:flange,,89,1.0,0.4166666666666667,0.2,4,31,22,-0.16499999999999998,0.741,3.0,0.0009000000000000007,-0.18,-0.15,0.726,0.756,-17035.52815245441,-549.4409550414421,3765541.912321324,-5581.441312183937,46961.791368636,-204341.93349391222,3654726.089920628,-69119.842305275,47455.497079420216,2,-110815.82240069611,135222.09118863722,493.70571078421926
6972,0,flange:flange,,89,1.0,0.4166666666666667,0.2,5,31,22,-0.135,0.741,3.0,0.0009000000000000007,-0.15,-0.12,0.726,0.756,-26906.41039136995,259.1735732164234,3709060.7212059116,-8264.679724276066,49498.86212270707,-217790.8354576677,3607985.607573292,-79606.5211424573,52017.79013051652,2,-101075.11363261938,138184.3143152104,2518.9280078094525
6973,0,flange:flange,,89,1.0,0.4166666666666667,0.2,6,31,22,-0.105,0.741,3.0,0.0009000000000000007,-0.12,-0.09,0.726,0.756,-37539.58600193041,-737.895533216768,3652336.3164290125,-9037.95803770423,53509.43917603543,-223410.02261079848,3561245.1252259566,-76347.21877425755,56290.4764461921,2,-91091.1912030559,147062.80383654093,2781.037270156674
6974,0,flange:flange,,89,1.0,0.4166666666666667,0.2,7,31,22,-0.075,0.741,3.0,0.0009000000000000007,-0.09,-0.06,0.726,0.756,-31547.266534819268,41980.71132751403,3607565.317694007,16054.820433855057,59252.608840862915,-217786.299851574,3514504.6428786204,-65374.044567317076,61429.86922209462,2,-93060.67481538653,152412.25528425694,2177.260381231703
6975,0,flange:flange,,89,1.0,0.4166666666666667,0.2,8,31,22,-0.045,0.741,3.0,0.0009000000000000007,-0.06,-0.03,0.726,0.756,-4336.118883244111,131878.1889202427,3575885.8727910784,22129.489049265783,65871.13020355503,-198136.6273247699,3467764.1605312848,-46257.80648822897,66512.64464332101,2,-108121.71225979365,151878.82083654095,641.5144397659751
6976,0,flange:flange,,89,1.0,0.4166666666666667,0.2,9,31,22,-0.015,0.741,3.0,0.0009000000000000007,-0.03,0.0,0.726,0.756,19929.168774330523,171730.08455899253,3532528.798660934,6591.684483786425,71550.84347767135,-164175.57195201516,3421023.6781839486,11116.077994978987,72305.57668899186,2,-111505.12047698535,175291.64994699415,754.7332113205048
6977,0,flange:flange,,89,1.0,0.4166666666666667,0.2,10,31,22,0.015,0.741,3.0,0.0009000000000000007,0.0,0.03,0.726,0.756,36242.58625774551,170023.86185041547,3477793.560910705,10602.875540753206,73779.34159691136,-120178.08037822446,3374283.195836613,43705.28096287356,71626.13478167604,2,-103510.36507409206,163883.36134109803,-2153.2068152353168
6978,0,flange:flange,,89,1.0,0.4166666666666667,0.2,11,31,22,0.045,0.741,3.0,0.0009000000000000007,0.03,0.06,0.726,0.756,38898.36405253876,128676.8560517726,3410755.510072195,-10954.010451734066,71050.81356314322,-74768.8613201057,3327542.713489277,74230.14997574656,68492.28461155047,2,-83212.79658291815,148999.01129585225,-2558.528951592758
6979,0,flange:flange,,89,1.0,0.4166666666666667,0.2,12,31,22,0.074,0.741,3.0,0.0008400000000000007,0.06,0.088,0.726,0.756,25276.60890530597,39684.803936417564,3331483.1984491814,-14683.566037863493,64476.14296235144,-38656.44198601445,3282360.2472201856,117920.992688428,57663.926108237356,2,-49122.95122899581,156577.43467444245,-6812.216854114085
6980,0,flange:flange,,89,1.0,0.4166666666666667,0.2,13,31,22,0.10200000000000001,0.741,3.0,0.0008400000000000011,0.088,0.116,0.726,0.756,19059.430172480876,-1979.1962996992515,3264122.5635198997,5118.379852424066,56358.47981363535,-16636.003452291094,3238735.797029339,128512.78996172361,51936.91145253056,2,-25386.766490560956,145148.7934140147,-4421.568361104786
6981,0,flange:flange,,89,1.0,0.4166666666666667,0.2,14,31,22,0.13,0.741,3.0,0.0008400000000000011,0.116,0.14400000000000002,0.726,0.756,22699.42049601639,-139.59373440372292,3206824.4719846137,2896.043038616578,48997.56522440662,-8195.887011227509,3195111.346838492,132029.19710916933,47092.002255627885,2,-11713.125146121718,140225.08412039684,-1905.5629687787368
6982,0,flange:flange,,89,1.0,0.4166666666666667,0.2,15,31,22,0.15800000000000003,0.741,3.0,0.0008400000000000007,0.14400000000000002,0.17200000000000001,0.726,0.756,24239.995721288957,-506.0678069208516,3148446.8417536053,331.74768308798474,43766.92559495568,-10079.150132102272,3151486.896647645,129887.42421562318,43463.14130625998,2,3040.054894039873,139966.57434772546,-303.7842886957005
6983,0,flange:flange,,89,1.0,0.4166666666666667,0.2,16,31,22,0.186,0.741,3.0,0.0008400000000000007,0.17200000000000001,0.2,0.726,0.756,23382.522972217994,277.8185324786464,3089896.64282269,-1080.489018658797,40538.654559006296,-18195.924620392423,3107862.4464567984,123750.32171540894,40993.57169369857,2,17965.80363410851,141946.24633580135,454.917134692274
6984,0,flange:flange,,89,1.0,0.4166666666666667,0.2,17,31,22,0.2138888888888889,0.741,3.0,0.0008333333333333345,0.2,0.2277777777777778,0.726,0.756,21329.59338617837,503.9615035804454,3031483.2322892053,-1599.1276452938716,38665.72725842397,-29222.50584912797,3064411.1091635344,105033.58258648156,38370.64965092888,2,32927.87687432906,134256.08843560953,-295.0776074950918
6985,0,flange:flange,,89,1.0,0.4166666666666667,0.2,18,31,22,0.24166666666666667,0.741,3.0,0.0008333333333333327,0.2277777777777778,0.25555555555555554,0.726,0.756,18845.412372119026,586.9545631774236,2973530.022545275,-1782.8304748237133,37499.37530352424,-41391.84267794093,3021132.8847678527,94252.59559006743,37644.90289456832,2,47602.86222257791,135644.43826800835,145.52759104407596
6986,0,flange:flange,,89,1.0,0.4166666666666667,0.2,19,31,22,0.26944444444444443,0.741,3.0,0.0008333333333333345,0.25555555555555554,0.2833333333333333,0.726,0.756,16191.889164661057,585.1388359712437,2915900.1692504766,-1884.4701705376308,36759.33215151231,-53799.402985336885,2977854.6603721716,83158.36390100885,37071.00433598894,2,61954.49112169491,136957.76688634575,311.6721844766289
6987,0,flange:flange,,89,1.0,0.4166666666666667,0.2,20,31,22,0.2972222222222222,0.741,3.0,0.0008333333333333345,0.2833333333333333,0.3111111111111111,0.726,0.756,13430.643562560901,577.2010608122218,2858618.215254264,-1978.7988721330962,36420.05133267492,-65758.78116214028,2934576.43597649,71963.2270282926,36569.199397865064,2,75958.22072222596,137722.00819043288,149.14806519014383
6988,0,flange:flange,,89,1.0,0.4166666666666667,0.2,21,31,22,0.325,0.741,3.0,0.0008333333333333345,0.3111111111111111,0.3388888888888889,0.726,0.756,10576.926135340123,583.1595119027188,2801655.2197879306,-2062.0350869496665,36697.547070396446,-76424.76254692923,2891298.2115808087,60777.27812588215,36103.69509012749,2,89642.99179287814,137202.0406728114,-593.8519802689552
6989,0,flange:flange,,89,1.0,0.4166666666666667,0.2,22,31,22,0.3527777777777778,0.741,3.0,0.0008333333333333345,0.3388888888888889,0.3666666666666667,0.726,0.756,7671.552334262407,619.442578314105,2744937.242621937,-2100.2011022965116,38183.23912979414,-84275.37550340097,2848019.987185127,49663.111530921116,35660.34108147336,2,103082.74456319027,133938.48703432208,-2522.898048320785
6990,0,flange:flange,,89,1.0,0.4166666666666667,0.2,23,31,22,0.38055555555555554,0.741,3.0,0.0008333333333333327,0.3666666666666667,0.39444444444444443,0.726,0.756,4823.454345253762,721.7862317836843,2688311.213568201,-2024.3606226146221,42210.14309491962,-86177.37846273929,2804741.762789446,27884.11416494909,34814.26863186682,2,116430.5492212451,114061.49262768838,-7395.874463052802
6991,0,flange:flange,,89,1.0,0.4166666666666667,0.2,24,31,22,0.4083333333333333,0.741,3.0,0.0008333333333333345,0.39444444444444443,0.4222222222222222,0.726,0.756,2284.185440118308,986.1869706959696,2631466.119236102,-1665.432276328405,51526.96522126596,-75491.23558626822,2761463.5383937648,19809.993021984897,34788.97976164396,2,129997.4191576629,95301.22860825312,-16737.985459621996
6992,0,flange:flange,,89,1.0,0.4166666666666667,0.2,25,31,22,0.4361111111111111,0.741,3.0,0.0008333333333333345,0.4222222222222222,0.45,0.726,0.756,615.3737848190358,1532.3278845786117,2573504.0313990912,-720.6603189309438,79121.41125172377,-36617.63864502311,2718185.313998083,8995.826157247648,35168.764512365065,2,144681.28259899188,45613.464802270755,-43952.6467393587
