node_id,x,y,z,ux,uy,uz
140,0.0,-7.5,-26.666666666666664,-0.7889968228914375,0.0,0.0
141,10.0,-7.4775,-23.263333333333335,-0.6872536364980005,0.00018717758522216764,-0.3043270507764882
142,0.0,-7.5,-23.333333333333332,-0.689733465715757,0.0,0.0
143,10.0,-7.4775,-19.94,-0.5885272708281544,0.00017513855355918433,-0.30439546777688703
144,0.0,-7.5,-20.0,-0.5906791993970452,0.0,0.0
145,10.0,-7.4775,-16.616666666666667,-0.4899952561258588,0.00016292089031458247,-0.3044584397949724
146,0.0,-7.5,-16.666666666666664,-0.4918203048396,0.0,0.0
147,10.0,-7.4775,-13.293333333333337,-0.39164370283037225,0.00015055259648832868,-0.3045158993752496
148,0.0,-7.5,-13.333333333333329,-0.3931428453968553,0.0,0.0
149,10.0,-7.4775,-9.970000000000006,-0.29345856237574064,0.00013805652993607794,-0.3045677960638565
150,0.0,-7.5,-10.0,-0.2946327059098049,0.0,0.0
151,10.0,-7.4775,-6.646666666666668,-0.19542565214695973,0.00012545154283415854,-0.30461409192202527
152,0.0,-7.5,-6.666666666666664,-0.19627562313202468,0.0,0.0
153,10.0,-7.4775,-3.3233333333333377,-0.09753067614786885,0.00011275330675700956,-0.3046547584589396
154,0.0,-7.5,-3.3333333333333286,-0.09805721003501978,0.0,0.0
155,10.0,-7.4775,0.0,0.00024075765491177238,9.997486901756571e-05,-0.30468977448113466
156,0.0,-7.5,0.0,3.702436562012548e-05,0.0,0.0
157,10.0,-7.4775,3.3233333333333306,0.09790312258212243,8.712698416690278e-05,-0.30471912454880157
158,0.0,-7.5,3.3333333333333357,0.0980216585433383,0.0,0.0
159,10.0,-7.4775,6.646666666666661,0.19547096050117255,7.421827144850483e-05,-0.3047427978400585
160,0.0,-7.5,6.666666666666671,0.19591134454051626,0.0,0.0
161,10.0,-7.4775,9.969999999999999,0.2929588705387085,6.125528718229525e-05,-0.30476078728828626
162,0.0,-7.5,10.0,0.29372079591063616,0.0,0.0
163,10.0,-7.4775,13.29333333333333,0.3903814985173358,4.824270733658152e-05,-0.30477308889400395
164,0.0,-7.5,13.333333333333336,0.3914647767298435,0.0,0.0
165,10.0,-7.4775,16.616666666666667,0.48775352577060965,3.518405649699019e-05,-0.30477970113215186
166,0.0,-7.5,16.66666666666667,0.4891580903147627,0.0,0.0
167,10.0,-7.4775,19.93999999999999,0.5850896543892214,2.2083887010069245e-05,-0.30478062438429676
168,0.0,-7.5,20.0,0.5868155647078509,0.0,0.0
169,10.0,-7.4775,23.26333333333333,0.6824045816778489,8.953222077698886e-06,-0.30477586033860693
170,0.0,-7.5,23.333333333333343,0.684452027747215,0.0,0.0
